SEG_ID,START_POINT,END_POINT,COUNT
1435.0,POINT (465091.12305759825 4437005.554510217),POINT (465145.6644374104 4437042.734454397),5
1435.0,POINT (465145.6644374104 4437042.734454397),POINT (465091.12305759825 4437005.554510217),1
1436.0,POINT (465145.6644374104 4437042.734454397),POINT (465187.95012867544 4437072.24942505),1
1436.0,POINT (465187.95012867544 4437072.24942505),POINT (465145.6644374104 4437042.734454397),1
1437.0,POINT (465145.7 4437042.7),POINT (465188 4437072.2),5
1437.0,POINT (465188 4437072.2),POINT (465145.7 4437042.7),6
1438.0,POINT (464082.2 4436942.5),POINT (464132.4 4436982.1),6
1438.0,POINT (464082.2405873323 4436942.487145754),POINT (464132.3650710415 4436982.137867272),1
1438.0,POINT (464132.3650710415 4436982.137867272),POINT (464082.2405873323 4436942.487145754),22
1438.0,POINT (464132.4 4436982.1),POINT (464082.2 4436942.5),22
1439.0,POINT (464132.3650710415 4436982.137867272),POINT (464168.75100214686 4436986.353439145),4
1439.0,POINT (464132.4 4436982.1),POINT (464168.8 4436986.4),9
1439.0,POINT (464168.75100214686 4436986.353439145),POINT (464132.3650710415 4436982.137867272),11
1439.0,POINT (464168.8 4436986.4),POINT (464132.4 4436982.1),34
1440.0,POINT (464168.8 4436986.4),POINT (464179.5 4436987.6),6
1440.0,POINT (464179.5 4436987.6),POINT (464168.8 4436986.4),40
1441.0,POINT (464179.47856895626 4436987.595868707),POINT (464260.67403277196 4436996.99955551),6
1441.0,POINT (464179.5 4436987.6),POINT (464260.7 4436997),1
1441.0,POINT (464260.67403277196 4436996.99955551),POINT (464179.47856895626 4436987.595868707),38
1441.0,POINT (464260.7 4436997),POINT (464179.5 4436987.6),2
1442.0,POINT (464260.7 4436997),POINT (464271.4 4436998.2),7
1442.0,POINT (464271.4 4436998.2),POINT (464260.7 4436997),39
1443.0,POINT (464271.4 4436998.2),POINT (464303.6 4437002),7
1443.0,POINT (464303.6 4437002),POINT (464271.4 4436998.2),39
1444.0,POINT (464303.6 4437002),POINT (464391.3 4437012.1),6
1444.0,POINT (464303.6160916472 4437001.972934049),POINT (464391.33960083686 4437012.131165391),2
1444.0,POINT (464391.3 4437012.1),POINT (464303.6 4437002),37
1444.0,POINT (464391.33960083686 4437012.131165391),POINT (464303.6160916472 4437001.972934049),2
1445.0,POINT (464391.3 4437012.1),POINT (464417.5 4437015.2),8
1445.0,POINT (464417.5 4437015.2),POINT (464391.3 4437012.1),44
1445.0,POINT (464417.5219332455 4437015.165011302),POINT (464391.33960083686 4437012.131165391),1
1446.0,POINT (464417.5 4437015.2),POINT (464484.4 4437022.9),5
1446.0,POINT (464417.5219332455 4437015.165011302),POINT (464484.397040043 4437022.910074737),3
1446.0,POINT (464484.397040043 4437022.910074737),POINT (464417.5219332455 4437015.165011302),24
1446.0,POINT (464484.4 4437022.9),POINT (464417.5 4437015.2),21
1447.0,POINT (464484.4 4437022.9),POINT (464496.7 4437024.3),8
1447.0,POINT (464496.7 4437024.3),POINT (464484.4 4437022.9),45
1448.0,POINT (464496.7 4437024.3),POINT (464576 4437033.5),1
1448.0,POINT (464496.70340795536 4437024.335361695),POINT (464576.04847505875 4437033.524863239),7
1448.0,POINT (464576 4437033.5),POINT (464496.7 4437024.3),2
1448.0,POINT (464576.04847505875 4437033.524863239),POINT (464496.70340795536 4437024.335361695),43
1449.0,POINT (464576 4437033.5),POINT (464655 4437061),7
1449.0,POINT (464655 4437061),POINT (464576 4437033.5),25
1450.0,POINT (464654.983301905 4437060.9812955875),POINT (464689.49857742526 4437064.980289988),4
1450.0,POINT (464655 4437061),POINT (464689.5 4437065),19
1450.0,POINT (464689.49857742526 4437064.980289988),POINT (464654.983301905 4437060.9812955875),5
1450.0,POINT (464689.5 4437065),POINT (464655 4437061),30
1451.0,POINT (464689.49857742526 4437064.980289988),POINT (464775.50862705987 4437074.941594208),16
1451.0,POINT (464689.5 4437065),POINT (464775.5 4437074.9),2
1451.0,POINT (464775.5 4437074.9),POINT (464689.5 4437065),6
1451.0,POINT (464775.50862705987 4437074.941594208),POINT (464689.49857742526 4437064.980289988),26
1452.0,POINT (464775.5 4437074.9),POINT (464831.1 4437081.4),6
1452.0,POINT (464775.50862705987 4437074.941594208),POINT (464831.1071376968 4437081.380838394),10
1452.0,POINT (464831.1 4437081.4),POINT (464775.5 4437074.9),12
1452.0,POINT (464831.1071376968 4437081.380838394),POINT (464775.50862705987 4437074.941594208),14
1453.0,POINT (464831.1 4437081.4),POINT (464886.6 4437087.8),5
1453.0,POINT (464831.1071376968 4437081.380838394),POINT (464886.5824022563 4437087.804453526),11
1453.0,POINT (464886.5824022563 4437087.804453526),POINT (464831.1071376968 4437081.380838394),13
1453.0,POINT (464886.6 4437087.8),POINT (464831.1 4437081.4),11
1454.0,POINT (464886.6 4437087.8),POINT (464926.2 4437092.4),17
1454.0,POINT (464926.2 4437092.4),POINT (464886.6 4437087.8),20
1455.0,POINT (464926.2 4437092.4),POINT (464942.5 4437094.3),18
1455.0,POINT (464942.5 4437094.3),POINT (464926.2 4437092.4),21
1456.0,POINT (464942.5 4437094.3),POINT (464970.8 4437097.6),20
1456.0,POINT (464970.8 4437097.6),POINT (464942.5 4437094.3),22
1457.0,POINT (464970.8 4437097.6),POINT (464997.7 4437100.7),28
1457.0,POINT (464997.7 4437100.7),POINT (464970.8 4437097.6),24
1458.0,POINT (464997.7 4437100.7),POINT (465050.2 4437106.8),16
1458.0,POINT (464997.7334141396 4437100.677385638),POINT (465050.24965336546 4437106.759543331),11
1458.0,POINT (465050.2 4437106.8),POINT (464997.7 4437100.7),10
1458.0,POINT (465050.24965336546 4437106.759543331),POINT (464997.7334141396 4437100.677385638),11
1459.0,POINT (465050.24965336546 4437106.759543331),POINT (465148.9613779625 4437117.847460864),25
1459.0,POINT (465148.9613779625 4437117.847460864),POINT (465050.24965336546 4437106.759543331),18
1460.0,POINT (465218.4 4437126.5),POINT (465149 4437117.8),11
1461.0,POINT (465218.4 4437126.5),POINT (465245.8 4437129.4),3
1461.0,POINT (465245.8 4437129.4),POINT (465218.4 4437126.5),11
1492.0,POINT (463960.5 4437409.6),POINT (463925.8 4437405.6),1
1493.0,POINT (463983.4 4437412.2),POINT (463960.5 4437409.6),1
1494.0,POINT (463983.4 4437412.2),POINT (464002.7 4437414.5),2
1494.0,POINT (464002.7 4437414.5),POINT (463983.4 4437412.2),1
1495.0,POINT (464002.72182395775 4437414.477407489),POINT (464044.9205746399 4437419.363717034),2
1495.0,POINT (464044.9205746399 4437419.363717034),POINT (464002.72182395775 4437414.477407489),1
1496.0,POINT (464044.9 4437419.4),POINT (464055.4 4437420.6),2
1496.0,POINT (464055.4 4437420.6),POINT (464044.9 4437419.4),1
1497.0,POINT (464055.3690436641 4437420.573656712),POINT (464087.11926779617 4437424.250150014),1
1497.0,POINT (464055.4 4437420.6),POINT (464087.1 4437424.3),1
1497.0,POINT (464087.1 4437424.3),POINT (464055.4 4437420.6),1
1498.0,POINT (464087.11926779617 4437424.250150014),POINT (464127.35512503516 4437428.9092365205),4
1498.0,POINT (464127.4 4437428.9),POINT (464087.1 4437424.3),1
1499.0,POINT (464127.4 4437428.9),POINT (464129.3 4437429.1),5
1499.0,POINT (464129.3 4437429.1),POINT (464127.4 4437428.9),4
1500.0,POINT (464129.3 4437429.1),POINT (464171.5 4437434),1
1500.0,POINT (464129.3180728834 4437429.136483645),POINT (464171.5168199204 4437434.022829719),5
1500.0,POINT (464171.5 4437434),POINT (464129.3 4437429.1),2
1500.0,POINT (464171.5168199204 4437434.022829719),POINT (464129.3180728834 4437429.136483645),1
1501.0,POINT (464171.5 4437434),POINT (464199.3 4437437.2),6
1501.0,POINT (464199.3 4437437.2),POINT (464171.5 4437434),3
1502.0,POINT (464199.3 4437437.2),POINT (464213.7 4437438.9),6
1502.0,POINT (464213.7 4437438.9),POINT (464199.3 4437437.2),4
1503.0,POINT (464213.7 4437438.9),POINT (464253.7 4437443.5),3
1503.0,POINT (464213.71550944634 4437438.909299236),POINT (464253.74281046726 4437443.544176584),3
1503.0,POINT (464253.7 4437443.5),POINT (464213.7 4437438.9),4
1504.0,POINT (464253.7 4437443.5),POINT (464289.1 4437482.7),2
1504.0,POINT (464289.1 4437482.7),POINT (464253.7 4437443.5),3
1505.0,POINT (464253.7 4437443.5),POINT (464297.1 4437413.5),4
1505.0,POINT (464297.1 4437413.5),POINT (464253.7 4437443.5),1
1508.0,POINT (464181.9461024944 4437344.153868483),POINT (464171.5168199204 4437434.022829719),1
1509.0,POINT (464113.40175766125 4437549.145299977),POINT (464127.35512503516 4437428.9092365205),2
1510.0,POINT (464139.7473753691 4437339.267459381),POINT (464129.3180728834 4437429.136483645),2
1514.0,POINT (463969.42953702994 4437532.474110445),POINT (463983.38287851773 4437412.238092743),2
1522.0,POINT (463772.8 4437189.2),POINT (463745.1 4437145.6),11
1556.0,POINT (465520.5 4434709.6),POINT (465426.8 4434698.7),1
1557.0,POINT (465421.06491674297 4434748.128162274),POINT (465514.7268654462 4434759.071043266),1
1560.0,POINT (465601.2823612513 4434796.55282883),POINT (465643.2909511747 4434968.623659067),1
1562.0,POINT (465528.5757025648 4435420.314798648),POINT (465573.0316321971 4435561.095489508),1
1562.0,POINT (465573 4435561.1),POINT (465528.6 4435420.3),1
1563.0,POINT (465666.4691560818 4435966.303406853),POINT (465573.0316321971 4435561.095489508),2
1564.0,POINT (465689.54945707787 4435767.480701007),POINT (465504.6086549023 4436154.657028038),23
1565.0,POINT (465504.6086549023 4436154.657028038),POINT (465369.60102558695 4436374.003212189),13
1566.0,POINT (465610.49492932763 4436448.428461941),POINT (465431.24872733187 4436837.901193906),19
1567.0,POINT (465431.24872733187 4436837.901193906),POINT (465288.93028177414 4437069.125748562),14
1568.0,POINT (465639.2494305484 4436200.784728574),POINT (465717.37154882774 4436471.368214766),64
1568.0,POINT (465717.37154882774 4436471.368214766),POINT (465639.2494305484 4436200.784728574),1
1569.0,POINT (465717.37154882774 4436471.368214766),POINT (465784.3764990596 4436684.387026019),8
1571.0,POINT (465689.54945707787 4435767.480701007),POINT (465842.0417479528 4435439.569679523),1
1572.0,POINT (465724.3407007847 4435467.775371566),POINT (465794.5523048807 4435813.517890902),30
1573.0,POINT (465794.5523048807 4435813.517890902),POINT (465844.1366520142 4435841.904090153),11
1573.0,POINT (465794.6 4435813.5),POINT (465844.1 4435841.9),18
1574.0,POINT (465844.1 4435841.9),POINT (465885.4 4435846.7),23
1575.0,POINT (465922.2 4435850.9),POINT (465940.4 4435853),23
1576.0,POINT (465940.4 4435853),POINT (466017.3 4435862.1),3
1577.0,POINT (466017.28259517625 4435862.1294096),POINT (466163.43291390035 4435878.712140568),4
1578.0,POINT (466163.4 4435878.7),POINT (466207.9 4435835),2
1579.0,POINT (466163.43291390035 4435878.712140568),POINT (466196.6809902899 4435931.7958153095),2
1580.0,POINT (466152.2 4435975.5),POINT (466196.7 4435931.8),4
1581.0,POINT (466152.19692999404 4435975.532900615),POINT (466185.4446926946 4436028.615700271),1
1581.0,POINT (466152.2 4435975.5),POINT (466185.4 4436028.6),4
1582.0,POINT (466006.0458869012 4435958.950060543),POINT (466152.19692999404 4435975.532900615),9
1584.0,POINT (465909.2 4435947.7),POINT (465926.6 4435949.6),1
1584.0,POINT (465926.6 4435949.6),POINT (465909.2 4435947.7),1
1585.0,POINT (465870.4 4435943.1),POINT (465909.2 4435947.7),1
1586.0,POINT (465834.2 4435938.7),POINT (465870.4 4435943.1),1
1587.0,POINT (465778.4 4435955.1),POINT (465834.2 4435938.7),1
1588.0,POINT (465639.2 4436200.8),POINT (465778.4 4435955.1),1
1589.0,POINT (465795.9 4436924.4),POINT (465751.4 4436968.1),2
1591.0,POINT (465891.9 4436935.3),POINT (465910 4436937.4),7
1591.0,POINT (465910 4436937.4),POINT (465891.9 4436935.3),1
1592.0,POINT (465910 4436937.4),POINT (465956.3 4436893.7),1
1592.0,POINT (465956.3 4436893.7),POINT (465910 4436937.4),1
1593.0,POINT (465956.3 4436893.7),POINT (465988.7 4436946.5),5
1595.0,POINT (465795.9 4436924.4),POINT (465815.8 4436926.5),3
1595.0,POINT (465815.8 4436926.5),POINT (465795.9 4436924.4),2
1596.0,POINT (465859.5 4436882.5),POINT (465815.8 4436926.5),1
1597.0,POINT (465815.8 4436926.5),POINT (465891.9 4436935.3),3
1597.0,POINT (465891.9 4436935.3),POINT (465815.8 4436926.5),1
1598.0,POINT (465910 4436937.4),POINT (465950.6 4436942.1),6
1599.0,POINT (465950.6 4436942.1),POINT (465988.7 4436946.5),6
1600.0,POINT (465988.69687472563 4436946.542340672),POINT (466215.3351719482 4436972.790839005),12
1601.0,POINT (466215.3 4436972.8),POINT (466303.3 4436983.1),4
1601.0,POINT (466215.3351719482 4436972.790839005),POINT (466303.32188224327 4436983.077610675),3
1602.0,POINT (466303.3 4436983.1),POINT (466334.5 4436986.6),7
1603.0,POINT (466334.4756700676 4436986.589297628),POINT (466423.47270993236 4436996.896643408),1
1603.0,POINT (466334.5 4436986.6),POINT (466423.5 4436996.9),6
1604.0,POINT (466423.47270993236 4436996.896643408),POINT (466639.7710383767 4437021.947597895),7
1605.0,POINT (466639.8 4437021.9),POINT (466680.4 4437026.6),4
1606.0,POINT (466680.4 4437026.6),POINT (466719.3 4437031.3),4
1607.0,POINT (466719.3 4437031.3),POINT (466738.3 4437033.2),4
1607.0,POINT (466738.3 4437033.2),POINT (466719.3 4437031.3),3
1611.0,POINT (466879.6 4437000.7),POINT (466846.3 4436947.6),2
1612.0,POINT (466890.8233828945 4436903.840868847),POINT (466846.3428956745 4436947.578509621),4
1616.0,POINT (466954.69347051624 4437136.415235495),POINT (467007.71989852004 4437065.01681002),1
1616.0,POINT (467007.7 4437065),POINT (466954.7 4437136.4),1
1616.0,POINT (467007.71989852004 4437065.01681002),POINT (466954.69347051624 4437136.415235495),7
1617.0,POINT (466841.66199868824 4437329.170857815),POINT (466954.69347051624 4437136.415235495),1
1617.0,POINT (466954.69347051624 4437136.415235495),POINT (466841.66199868824 4437329.170857815),2
1618.0,POINT (463475.97141211946 4437857.240592768),POINT (463625.88335912395 4438173.173275568),128
1619.0,POINT (463430.7473307811 4438245.467301255),POINT (463579.7864535423 4438570.386930648),13
1625.0,POINT (465773.9 4436774.5),POINT (465807.1 4436827.6),2
1625.0,POINT (465807.13547466137 4436827.564578434),POINT (465773.89041815326 4436774.4812462665),2
1626.0,POINT (465807.1 4436827.6),POINT (465762.7 4436871.3),3
1626.0,POINT (465807.13547466137 4436827.564578434),POINT (465762.654038528 4436871.301839473),2
1627.0,POINT (465762.654038528 4436871.301839473),POINT (465795.8988138763 4436924.3850640245),2
1627.0,POINT (465762.7 4436871.3),POINT (465795.9 4436924.4),1
1629.0,POINT (465848.2 4436979.3),POINT (465891.9 4436935.3),4
1630.0,POINT (465956.3 4436893.7),POINT (465967.7 4436795.5),1
1630.0,POINT (465967.7 4436795.5),POINT (465956.3 4436893.7),2
1631.0,POINT (466002.5 4436850),POINT (465967.7 4436795.5),5
1632.0,POINT (466002.5 4436850),POINT (465922.4 4436840.7),7
1633.0,POINT (465903.4 4436838.5),POINT (465922.4 4436840.7),3
1633.0,POINT (465922.4 4436840.7),POINT (465903.4 4436838.5),8
1634.0,POINT (465826 4436829.6),POINT (465903.4 4436838.5),2
1634.0,POINT (465903.4 4436838.5),POINT (465826 4436829.6),5
1635.0,POINT (465807.1 4436827.6),POINT (465826 4436829.6),2
1635.0,POINT (465826 4436829.6),POINT (465807.1 4436827.6),7
1636.0,POINT (465870.8 4436784.3),POINT (465826 4436829.6),2
1637.0,POINT (465870.8 4436784.3),POINT (465903.4 4436838.5),1
1637.0,POINT (465903.4 4436838.5),POINT (465870.8 4436784.3),2
1638.0,POINT (465903.4 4436838.5),POINT (465859.5 4436882.5),1
1645.0,POINT (465228 4437308.3),POINT (465295.4 4437359.8),8
1645.0,POINT (465228.0236056354 4437308.296442453),POINT (465295.4414483849 4437359.80290857),2
1647.0,POINT (465265.3 4437273),POINT (465228 4437308.3),5
1649.0,POINT (464785.76910935156 4436986.529190918),POINT (464778.87716908194 4437045.915711302),4
1651.0,POINT (464775.5 4437074.9),POINT (464778.9 4437045.9),5
1651.0,POINT (464778.9 4437045.9),POINT (464775.5 4437074.9),4
1652.0,POINT (464737.4439301947 4436975.669839367),POINT (464714.344965484 4437019.8113943525),6
1653.0,POINT (464714.344965484 4437019.8113943525),POINT (464689.49857742526 4437064.980289988),1
1654.0,POINT (464689.5 4437065),POINT (464714.3 4437019.8),5
1654.0,POINT (464714.3 4437019.8),POINT (464689.5 4437065),5
1656.0,POINT (464831.1 4437081.4),POINT (464834.5 4437052.4),6
1656.0,POINT (464834.5 4437052.4),POINT (464831.1 4437081.4),5
1657.0,POINT (464841.3675745912 4436992.968405765),POINT (464834.4757178817 4437052.354871055),5
1659.0,POINT (464886.6 4437087.8),POINT (464890.1 4437058.8),5
1659.0,POINT (464890.1 4437058.8),POINT (464886.6 4437087.8),6
1660.0,POINT (464896.96610943973 4436999.407582749),POINT (464890.07425101195 4437058.793993367),6
1661.0,POINT (464952.65718390886 4437005.857394166),POINT (464945.7652383223 4437065.243861403),5
1662.0,POINT (465008.05897649657 4437012.273984386),POINT (465001.16694495175 4437071.660286536),6
1663.0,POINT (465062.11376837175 4437003.310214866),POINT (465053.4491679827 4437077.7154349685),6
1665.0,POINT (464942.5 4437094.3),POINT (464945.8 4437065.2),4
1665.0,POINT (464945.8 4437065.2),POINT (464942.5 4437094.3),5
1667.0,POINT (464997.7 4437100.7),POINT (465001.2 4437071.7),3
1667.0,POINT (465001.2 4437071.7),POINT (464997.7 4437100.7),6
1669.0,POINT (465050.2 4437106.8),POINT (465053.4 4437077.7),5
1669.0,POINT (465053.4 4437077.7),POINT (465050.2 4437106.8),6
1712.0,POINT (463698.1 4437898),POINT (463752.9 4437772.5),1
1720.0,POINT (463673.5 4437763.3),POINT (463711.4 4437727.4),29
1720.0,POINT (463711.4 4437727.4),POINT (463673.5 4437763.3),6
1722.0,POINT (463711.4 4437727.4),POINT (463682.7 4437683.8),1
1723.0,POINT (463725.3 4437728.9),POINT (463762.1 4437693),3
1723.0,POINT (463762.1 4437693),POINT (463725.3 4437728.9),6
1725.0,POINT (463752.9 4437772.5),POINT (463790.9 4437736.6),1
1741.0,POINT (464258 4437750.5),POINT (464284.5 4437793.8),1
1746.0,POINT (464267.2 4437671),POINT (464296 4437714.6),1
1747.0,POINT (464231.5 4437707.1),POINT (464267.2 4437671),3
1747.0,POINT (464267.2 4437671),POINT (464231.5 4437707.1),7
1751.0,POINT (464534.5 4437782.5),POINT (464561 4437825.8),1
1753.0,POINT (464508.1 4437739.2),POINT (464534.5 4437782.5),1
1754.0,POINT (465274.5 4435044.8),POINT (465278.4 4435010.8),15
1754.0,POINT (465278.4 4435010.8),POINT (465274.5 4435044.8),18
1756.0,POINT (465454.3369618766 4435030.338683952),POINT (465305.5941428747 4435013.21579382),1
1757.0,POINT (465478.7 4435068.5),POINT (465454.3 4435030.3),1
1759.0,POINT (465305.6 4435013.2),POINT (465282.4 4434976.7),1
1761.0,POINT (463596.9 4437687.9),POINT (463683.5 4437676.7),15
1764.0,POINT (463762.1 4437693),POINT (463798.9 4437657.2),3
